Genome,Compound_name,growth_rate,Compound,Metabolite,Higher.Level.Classification,ex_agree,vit_grow,vit_gr_rate,vit_agree,single_agreement,agreement,agreement_status
A2R01,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,cysteine,0,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,cytidine,0.713667469,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,deoxyuridine,0,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,ethanol,0.806781083,EX_etoh_e,Ethanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R01,fructose,2.401233693,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,fumarate,3.824847325,EX_fum_e,Fumarate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,galactose,4.801988903,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,galactosamine,0,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,glucose,2.595100941,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,gluconate,3.49896211,EX_glcn_e,D-Gluconate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,glucuronate,0,EX_glcur_e,D-Glucuronate,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,glutamine,5.864176428,EX_gln__L_e,L-Glutamine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,glutamate,4.312719164,EX_glu__L_e,L-Glutamate,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,glycine,0,EX_gly_e,Glycine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,glycerol,12.82126543,EX_glyc_e,Glycerol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R01,glycolate,0,EX_glyclt_e,Glycolate C2H3O3,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,glycogen,0,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,histidine,0,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,isoleucine,0.529907611,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,inositol,4.692980533,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,lactate,0.966070781,EX_lac__L_e,L-Lactate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,leucine,1.034073298,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,lysine,0.265545538,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,malate,8.218086058,EX_mal__L_e,L-Malate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,maltose,4.241976541,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,galactan,0,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,mannose,0,EX_man_e,D-Mannose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,melibiose,0,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,mannitol,3.107420515,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,pectin,0,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,phenylalanine,0.490259919,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,propionate,1.461466743,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,propanol,0.60185542,EX_ppoh_e,1-Propanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R01,proline,5.253355699,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,pullulan,0,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,pyruvate,3.641468103,EX_pyr_e,Pyruvate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,ribose,0.638064663,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,sarcosine,2.179467115,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,serine,4.151522236,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,starch,0,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,succinate,4.234540685,EX_succ_e,Succinate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,sucrose,3.962980129,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R01,taurine,3.803044469,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,NA,NA,NA,NA,NA,NA,NA
A2R01,threonine,0,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,thymine,1.287460663,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,thymidine,0,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,tyrosine,0,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,uracil,0.584142525,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,uridine,1.617185181,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,valine,0,EX_val__L_e,L-Valine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,xylose,0,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R01,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,3m2-oxybutyrate,0,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,acetate,0,EX_ac_e,Acetate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,galnac,0,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,glcnac,0,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,oxoglutarate,0,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,NA,NA,NA,NA,NA,NA,NA
A2R05,alanine,0,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,beta-alanine,0,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,arginine,0,EX_arg__L_e,L-Arginine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,asparagine,0,EX_asn__L_e,L-Asparagine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,aspartate,0,EX_asp__L_e,L-Aspartate,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,butanol,0,EX_btoh_e,Butanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R05,butyrate,0,EX_but_e,Butyrate (n-C4:0),Phospholipids/Fatty Acids/Triglycerides,NA,NA,NA,NA,NA,NA,NA
A2R05,benzoate,0,EX_bz_e,Benzoate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,cellobiose,0,EX_cellb_e,Cellobiose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,citrate,0,EX_cit_e,Citrate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,cysteine,0,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,cytidine,0,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,deoxyuridine,0,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,ethanol,0,EX_etoh_e,Ethanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R05,fructose,0,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,fumarate,0,EX_fum_e,Fumarate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,galactose,0,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,galactosamine,0,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,glucose,0,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,gluconate,0,EX_glcn_e,D-Gluconate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,glucuronate,0,EX_glcur_e,D-Glucuronate,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,glutamine,0,EX_gln__L_e,L-Glutamine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,glutamate,0,EX_glu__L_e,L-Glutamate,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,glycine,0,EX_gly_e,Glycine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,glycerol,0,EX_glyc_e,Glycerol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R05,glycolate,0,EX_glyclt_e,Glycolate C2H3O3,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,glycogen,0,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,histidine,0,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,isoleucine,0,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,inositol,0,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,lactate,0,EX_lac__L_e,L-Lactate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,leucine,0,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,lysine,0,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,malate,4.261286949,EX_mal__L_e,L-Malate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,maltose,0,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,galactan,0,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,mannose,0,EX_man_e,D-Mannose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,melibiose,0,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,mannitol,0,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,pectin,0,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,phenylalanine,0,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,propionate,0,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,propanol,0,EX_ppoh_e,1-Propanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R05,proline,0,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,pullulan,0,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,pyruvate,0,EX_pyr_e,Pyruvate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,ribose,0,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,sarcosine,0,EX_sarcs_e,Sarcosine C3H7NO2,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,sorbitol,0,EX_sbt__D_e,D-Sorbitol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,serine,0,EX_ser__L_e,L-Serine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,starch,0,EX_starch_e,Starch C12H20O10,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,succinate,7.045242608,EX_succ_e,Succinate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,sucrose,0,EX_sucr_e,Sucrose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,tartrate,0,EX_tartr__L_e,L-tartrate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R05,taurine,0,EX_taur_e,Taurine C2H7NO3S,Organic Sulfur,NA,NA,NA,NA,NA,NA,NA
A2R05,threonine,0,EX_thr__L_e,L-Threonine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,thymine,0,EX_thym_e,Thymine C5H6N2O2,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,thymidine,0,EX_thymd_e,Thymidine C10H14N2O5,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,tryptophan,0,EX_trp__L_e,L-Tryptophan,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,tyrosine,0,EX_tyr__L_e,L-Tyrosine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,uracil,0,EX_ura_e,Uracil,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,uridine,0,EX_uri_e,Uridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,valine,0,EX_val__L_e,L-Valine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,xylose,0,EX_xyl__D_e,D-Xylose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R05,xylitol,0,EX_xylt_e,Xylitol C5H12O5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,3m2-oxybutyrate,0.701058871,EX_3mob_e,3-Methyl-2-oxobutanoate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,acetate,2.541155103,EX_ac_e,Acetate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,galnac,0,EX_acgal_e,N-Acetyl-D-galactosamine,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,glcnac,0,EX_acgam_e,N-Acetyl-D-glucosamine,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,adenine,0,EX_ade_e,Adenine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,oxoglutarate,4.079052336,EX_akg_e,2-Oxoglutarate,Ketones/Aldehydes,NA,NA,NA,NA,NA,NA,NA
A2R07,alanine,1.661386488,EX_ala__L_e,L-Alanine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,beta-alanine,1.439234834,EX_ala_B_e,Beta-Alanine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,arabinose,0,EX_arab__L_e,L-Arabinose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,arginine,1.558955246,EX_arg__L_e,L-Arginine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,asparagine,1.347090641,EX_asn__L_e,L-Asparagine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,aspartate,1.51165589,EX_asp__L_e,L-Aspartate,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,butanol,0,EX_btoh_e,Butanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R07,butyrate,1.808493027,EX_but_e,Butyrate (n-C4:0),Phospholipids/Fatty Acids/Triglycerides,NA,NA,NA,NA,NA,NA,NA
A2R07,benzoate,0,EX_bz_e,Benzoate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,cellobiose,0,EX_cellb_e,Cellobiose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,citrate,0,EX_cit_e,Citrate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,cytosine,0,EX_csn_e,Cytosine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,cysteine,0.519550847,EX_cys__L_e,L-Cysteine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,cytidine,0,EX_cytd_e,Cytidine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,deoxyuridine,3.201345142,EX_duri_e,Deoxyuridine,Nucleobases/Nucleosides/Nucleotides/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,ethanol,0,EX_etoh_e,Ethanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R07,fructose,2.484487311,EX_fru_e,D-Fructose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,fucose,0,EX_fuc__L_e,L-Fucose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,fumarate,4.786370588,EX_fum_e,Fumarate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,galactose,0,EX_gal_e,D-Galactose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,galactosamine,0,EX_galam_e,D Galactosamine C6H13NO5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,galacturonate,0,EX_galur_e,D-Galacturonate,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,glucosamine,0,EX_gam_e,D-Glucosamine,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,glucose,4.014327415,EX_glc__D_e,D-Glucose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,gluconate,0,EX_glcn_e,D-Gluconate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,glucuronate,0,EX_glcur_e,D-Glucuronate,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,glutamine,1.23465082,EX_gln__L_e,L-Glutamine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,glutamate,2.034551972,EX_glu__L_e,L-Glutamate,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,glycine,0.787855277,EX_gly_e,Glycine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,glycerol,1.498117867,EX_glyc_e,Glycerol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R07,glycolate,0,EX_glyclt_e,Glycolate C2H3O3,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,glycogen,0,EX_glycogen_e,Glycogen C6H10O5,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,histidine,2.243449248,EX_his__L_e,L-Histidine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,homoserine,0,EX_hom__L_e,L-Homoserine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,isocitrate,0,EX_icit_e,Isocitrate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,isoleucine,1.127389601,EX_ile__L_e,L-Isoleucine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,inositol,0,EX_inost_e,Myo-Inositol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,lactate,4.852451374,EX_lac__L_e,L-Lactate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,lactose,0,EX_lcts_e,Lactose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,leucine,1.534311633,EX_leu__L_e,L-Leucine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,lysine,0.575319403,EX_lys__L_e,L-Lysine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,malate,2.78811251,EX_mal__L_e,L-Malate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,maltose,0,EX_malt_e,Maltose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,galactan,0,EX_malttr_e,Maltotriose C18H32O16,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,mannose,0,EX_man_e,D-Mannose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,melibiose,0,EX_melib_e,Melibiose C12H22O11,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,methionine,0,EX_met__L_e,L-Methionine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,mannitol,1.691428554,EX_mnl_e,D-Mannitol,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,pectin,0,EX_pectin_e,Pectin C6H7O6,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,phenylalanine,1.685365788,EX_phe__L_e,L-Phenylalanine,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,propionate,2.258432717,EX_ppa_e,Propionate (n-C3:0),Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,propanol,0,EX_ppoh_e,1-Propanol,Alcohol,NA,NA,NA,NA,NA,NA,NA
A2R07,proline,2.117214213,EX_pro__L_e,L-Proline,Amino Acids/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,pullulan,0,EX_pullulan1200_e,"Pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds",Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,pyruvate,6.15620743,EX_pyr_e,Pyruvate,Carboxylic Acid,NA,NA,NA,NA,NA,NA,NA
A2R07,raffinose,0,EX_raffin_e,Raffinose C18H32O16,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,ribose,0,EX_rib__D_e,D-Ribose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
A2R07,rhamnose,0,EX_rmn_e,L-Rhamnose,Carbohydrates/Derivatives,NA,NA,NA,NA,NA,NA,NA
